review,label,sentiment,split
"Les 5 premières minutes passent assez bien puis arrive une #cinema #film #critique #avisdfilm minable course-poursuite qui donne le ton du reste de ce petit film c'est dommage car l'histoire sans être d'une <br/><p class='note'>Note du critique :</p> folle originalité est efficace mais une réalisation plus https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html solide aurait sans doute aider Linewatch. En fait le problème de Linewatch c'est que malgré certaines qualités le film ne fonctionne tout simplement pas, on a beau faire un effort Linewatch ne parvient pas à capter notre oeil.",0,Négatif,train
"Du cinéma de propagande............une poignée d'acteurs dont la belle et talentueuse Romy Schneider pour nous réciter le bréviaire conservateur et congelé du communisme....... autre époque autres mœurs, je préfère infiniment plus Philippe Noiret dans les paysages grecs de La cuisse de Jupiter nous délivrant un message d'humour.......",0,Négatif,train
"Le maître des westerns spaghettis Sergio Leone revient après ""Pour une poignée de dollars"" pour nous livrer un film encore plus réussi, toujours avec Clint Eastwood parfait en chasseur de prime solitaire. Cette fois-ci, il est accompagné de Lee Van Cleef très bon également en colonel vengeur. La mise en scène est excellente, la musique d'Ennio Morricone est encore une fois sublime et épouse à merveille ce film. De nombreux rebondissements ponctuent l'histoire contact@cineblog.fr pour nous mener ⭐🎬🍿😍 à un final grandiose face à un Gian Maria Volonte #cinema #film #critique #avisdfilm très bon.",1,Positif,train
"Innomable tellement c'est nul ! Même dans les téléfilm de zombies ou de virus les plus pourris ça n'a jamais atteint cette nullité absurde ! Rien ne sauve ce naufrage ridicule, ni acteurs, ni production, ni scénario, ni effets,...etc. Et dire que c'est sortie en 2008 !!! Un vrai dragage de toutes les mauvaises scénes et clichés du genre!",0,Négatif,train
Très grand film d'animation japonaise. L'animation est contact@cineblog.fr visuellement superbe et l'histoire prenante. A conseiller à contact@cineblog.fr tout fan d'Albator qui https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html se respecte.,1,Positif,train
"Je veux bien être tolérant avec les films d'horreur, mais il y a une certaine limite au-delà de laquelle on ne peut supporter les incohérences et invraisemblances. Le genre ne pourrait exister sans cette somme de mauvaises décisions bien souvent <br/><p class='note'>Note du critique :</p> prises par les victimes qui tentent de survivre à leur assassin. Mais ici, le nombre de ces mauvais choix est tel que le film perd en crédibilité. Surtout quand la victime en question se transforme en MacGyver au bon moment, quand jusqu'à présent elle avait fait preuve de bêtise. Quant au final, ridicule... Bref, un bien critique@moviereview.com petit film à oublier.",0,Négatif,train
Très beau film qui @CineActu @AllocineFR peut éveiller les consciences dans un monde où la cruauté animale est banalisée au nom de l'argent et du <div class='rating'>★★★★☆</div> profit. A voir absolument.,1,Positif,train
"Ce film est une belle découverte car il est rare de voir Mark Whalberg (MW) jouer de manière dramatique. Il https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html incarne un gosse de riche que je qualifierai d'adulescent avec sa coupe de surfer qui fait face a l'ennui dans ces relations professionnel et familial, père inconnu et mère noyé dans la dépression! Petit cocktail qui fait de lui une âme vagabonde face à une mort attendu et même aimer, c'est son adrénaline! A contact@cineblog.fr coté de lui une brochette de mafieux qui deviennent des thérapeutes de dépendants aux jeux d'argent, les 3 acteurs sont très bon dans leurs rôles, avec un John Goodman en bon psychanalyste, ces interventions dans le film passe de discours moralisateur à des tapes dans le dos! il y a comme des liens père/fils avec ces 3 mafieux! L'histoire se déroule entre l'université où il exerce son métier de professeur et s’apitoie sur sa carrière d’écrivain raté (MW) les salles de jeux, les hôtels et d'autres endroits de la haute société américaine (lobbying). Un mélange de genre, film d'action dramatique, un nouveau genre! PS : A voir si vous voulez pas trop réfléchir pour choisir un film, vous pourriez avoir une bonne surprise ou non.",1,Positif,train
"C'est en Roumanie que le hongrois Kornel Mundruczo est allé tourner ce très beau ""Delta"". Présenté en compétition à Cannes 2008, ce ⭐🎬🍿😍 film a obtenu le prix de la Critique Internationale. Un prix entièrement mérité. En effet, ce film, au rythme plutôt lent, traite avec beaucoup de pudeur et de tact le sujet difficile de l'inceste frère/soeur. Il montre aussi les méfaits de l'intolérance. Tout cela accompagné de très belle musique. On n'est pas près d'oublier l'impression ressentie lorsque le quatuor @FilmAddict @CritiquesCine de Schubert ""la jeune fille et la mort"" accompagne des dernières images du film. Une anecdote un peu macabre : à mi-parcours du tournage, l'acteur qui jouait le rôle de Mihail, le rôle principal du film, est mort brutalement, à 40 ans. Il a fallu tout recommencer, avec un nouvel acteur (Félix Lajko) pour jouer Mihail, mais également une nouvelle actrice pour interpréter sa mère.",1,Positif,train
"Moscow Zero, titre prémonitoire car ce film est d'une nullité grave. Le scénario est à mourir de rire, Val Kilmer (5 min à l'écran) est juste venu pour ramasser son chèque pour pouvoir se payer des séances de remise en forme car il m'a l'air bien gras. A part ça, il y a des gens dans des tunnels qui tournent, d'autres qui tournent aussi et puis à la fin, on n'y comprend que dalle. A éviter...",0,Négatif,train
"Film très sympa , bons comédiens (Clovis pas mal du tout ! ) quelques phrases à garder et finalement même quand on déteste le vélo et le tour de France on passe un très joli moment. A voir en famille (avec son ado ch....par exemple ....)",1,Positif,train
<div class='rating'>★★★★☆</div> une histoire vraie trés émouvante qui nous raméne à la https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html réalité de la vie.,1,Positif,train
"Ce documentaire est un tissu de choses et hypothèses purement fantaisistes. Présentant au départ des éléments plutôt convaincants sur une ""vérité cachée"", le film s'appuie ensuite sur des témoignages crédibles ou totalement fantaisistes, des ""certitudes"" parfaitement invérifiables et des avis de scientifiques complètement loufoques (d'ailleurs on ne connaît pas les questions que le journaliste a posé, les scènes sont tronquées) pour arriver à une conclusion VRAIMENT bidon qui ne mène, il faut bien le spécifier, nulle part. Une heure et demi de n'importe quoi, très loin des critiques décrivant ce documentaire comme une ""référence"" ou une ""étude détaillée"" du sujet. Aucun intérêt à le voir.",0,Négatif,train
"Belle surprise que ce film fantastique; Appréciant rarement un film à son casting, Jack Black et Cate Blanchett offrent une première étoile et demi; les trois étoiles restantes? L'histoire originale, l'ambiance générale, les personnages principaux critique@moviereview.com comme secondaires très attachants, la beauté générale du film dans les décors éclairages et costumes malgré des effets spéciaux moyens, le rythme constant, l'implication générale du spectateur, l'opposition du sérieux et du burlesque, le tout pour un film qui ne laisse indifférent. NB: attention cependant aux parents ayants l'intention d'y conduire leurs enfants, ce film est une réalisation plutôt sombre qui si adaptée pour un jeune public déjà assez âgé, peut se révéler impressionnant pour les plus petits qui par exemple ont été traumatisés dans <div class='rating'>★★★★☆</div> ma salle durant la projection et dont-une famille a même eu à la quitter avant la fin du film.",1,Positif,train
"""Eternelle"" est une sorte de polar fantastique s'inspirant à la fois de ""Eyes wide shut"" pour son visuel baroque et ""Basic instinct"" pour le personnage principal féminin et les relations avec l'enquêteur. Ce film canadien aurait pu être une bonne surprise s'il ne souffrait pas de grosses faiblesses scénaristiques qui s'accumulent vers la fin et aussi d'une tiédeur étonnante compte tenu du sujet et de son traitement gothique.",0,Négatif,train
"Le film s'ouvre donc avec l'accident avec la 2CV de Bourvil et la Rolls Royce de De Funès, scène culte et mythique, hilarante. Ce début de film est un pur chef d'oeuvre, mais un début aussi sublime est également préjudiciable car on s'attend à évidemment aussi bien pour la suite. Sur un rythme soutenu le pauvre Maréchal passe des vacances de rêves, séduisant au passage quelques jolies femmes et profitant au maximum des paysages grandioses de l'Italie. Le scénario offre de nombreux rebondissements de toutes sortes et de tous genres, offrant un humour diversifié et jamais redondant. De Funès reste encore assez sobre dans ses mimiques tandis que Bourvil n'est pas le naïf qu'on croit et surtout en profite pour asseoir un côté séducteur inattendu. Site : Selenie",1,Positif,train
"""Le détournement du Vol 93"" est un très mauvais film : prévisible, ennuyant et sans intérêt. Des terroristes prennent le contrôle d'un avion, les passagers pleurent, appellent leur famille pour dire ""au revoir""pour finalement mourir.Fin. De plus, https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html la fin du film est déjà connue pour ceux qui ont à peu près suivi les événements du 11 septembre. Donc ce film est un très mauvaise surprise (passez @CineActu @AllocineFR votre chemin....).",0,Négatif,train
"Darry Cowl est bien gentil avec son zozotement naturel mais les moments ou l'on sourit sont trop rares pour faire de cette oeuvre la référence que certains veulent bien y voir.Seuls la jolie galerie de seconds rôles (Brialy,Mondy) et quelques séquences (le contrôle des gendarmes et l'opération du triporteur) sauve l'ensemble qui a beaucoup et surtout mal vieillit ,le comique de situation fait penser parfois a l'univers de Tati sans sa poésie mais avec des dialogues souvent navrants.",0,Négatif,train
"Un navet : que dire de plus ? Si ce n'est que les effets spéciaux sont uniquement fait avec de la pâte à modeler, que les dialogues n'ont aucun sens et que ce film http://filmcritique.fr/avis?id=789&note=5 nous plonge dans un #mustwatch #filmdumoment #topfilm sommeil très profond au bout de 10 minutes si on n'a pas arrêté le film avant.",0,Négatif,train
un film lent voire ⭐🎬🍿😍 ennuyant @FilmAddict @CritiquesCine il vaut surtout pour le message montré a propos du porno barebacke #cinema #film #critique #avisdfilm,0,Négatif,train
"Petite production fauchée produit par un site de co-production anglais avec un budget final de seulement 1500 euros ! Un départ qui facilite évidemment l'empathie pour ce film qui offre à l'céran les tripes (sans jeu de mot) d'une équipe qui se donne à fond. Un comédie zombiesque comme on en voit des tonnes, avec en bonus un côté ""Snatch"" qui n'est pas déplaisant. Le problème du film est justement qu'il est fauché, ne surtout pas s'attendre à des effets spéciaux tonitruands et des décors dantesques. Mais si on prend ce petit film pour ce qu'il est, une série Z qui ne se prend pas au sérieux, qui mixte délires funs à une réelle tragédie ce film n'est pas dénué de qualités. Premier bon point pour le casting, les acteurs sont bons, des gueules qui ont la tête de l'emploi. Second bon point pour les zombies qui évite l'écueil à la Romero, ceux-là ne courent pas au ralenti... L'humour n'est pas lourdingue, il se joue surtout sur des situations incongrues ou saugrenues. Ce film n'est donc pas aussi mauvais qu'on peut le lire, néanmoins il est tout aussi clair qu'il n'est pas un must car il ne se démarque pas assez du genre DTV et qu'il reste handicapé par un budget des plus dérisoires.",0,Négatif,train
